"[ 베페갔다가 코튼리퍼블릭 셔링 기저귀를 보고 반해서구매했다가 요즈음 카페에서 글을 보면서 굳이 셔링기저귀로 살 필요가 있었나 생각이 들어 글을 올립니다.셔링 기저귀를 산 이유는대], 부정 텍스트 확률 : 76.81%"
"[ 소변이 새지않는다고 해서 산건데카페에서 관련 글들을 읽어보니 신생아 변은 묽어서 샐 수 밖에 없다고 써있더라구요.질문 신생아는 셔링 굳이 필요없고 그냥 천기저귀 써도잘 안새고 괜찮나요? 저는 소장.대장 방수커버사이즈 장], 부정 텍스트 확률 : 97.55%"
"[ 사이즈장준비했어요.질문 일회용 개월에 따라 사이즈도 다양한데제가 저 사이즈로 셔링 기저귀를 잘 준비한건지 궁금해요.그냥 천기저귀 사용했다면 크기 고민할 필요 없었겠죠?질문 코튼리퍼블릭 셔링 기저귀 사용 후기 중에너무 두꺼워서 옷이랑 같이 입히기 쉽지 않다고 하던데어떠한지요?질문 아기가 좀 크면 소변양이 많아 질텐데 기저귀 크기 대 한장으로 안새고 가능한가요?질문 기저귀 면적이 작다보니 그냥 천기저귀보다세탁하기가 수월한가요? 그냥 천기저귀는 세탁하기 힘드나요?천기저귀를 공부할 수록 천기저귀를 사용하고 싶은저에게 많은 조언 해주세요 ], 부정 텍스트 확률 : 99.12%"
"[.애진즉에 사두었지만 써보지 않아서 적을 수 없었던.?산모패드산모패드 후기...지난 월 코엑스에서 하는.?코베코베.?베이비페어베이비페어 에 갔었다. 아무래도 천기저귀를 사용할거라 님아], 부정 텍스트 확률 : 64.59%"
"[제품 가격은 비싸지만 일회용으로 만드는 것이 엄마들이 쓰기 낫기 때문이라 대답해주셨다. ..그런데 사용하고 보니 명백히 너무 좋으다. 나는 평소에도 면생리대를 쓰는 편사용 못함요 ㅋㅋ 느어무 바쁠때는 일반생리대이라 직접만들어도 써보고 한 두군데 정도의 제품을 사서도 써봤는데 그간 써본 것 중에 제일 촉감이 좋다. ..제가 지금부터 일반 제품이랑 면산모패드 제품이랑 사진을 올릴 건데 매끈한 새것이지만 민망하신 분들은 뒤로가기를 눌러주세요 ㅎㅎ............매너있게 엔터키를 누르고 있는 중............일반 산모패드병원에서 주는 백조], 부정 텍스트 확률 : 92.88%"
"[ ..코튼리퍼블릭 면산모패드], 부정 텍스트 확률 : 82.40%"
"[ ..자], 부정 텍스트 확률 : 63.85%"
"[일반 패드가 비닐?류로 더 나와있어서 엉덩이가 비닐의 촉감을 그대로 느껴야 한다면], 부정 텍스트 확률 : 93.55%"
"[비싼데 오로양도 적으니까 교체할때마다 속이 좀 따끔거린다는거? ㅎㅎ ..나는 그때 다행히 베이비페어에 코튼리퍼블릭 쿠폰이 있어서], 부정 텍스트 확률 : 59.79%"
"[쿠폰 사용하여 면생리대 두봉다리도 사고했더니 이것저것 많이 얹어주셨다. 속싸개], 부정 텍스트 확률 : 97.07%"
"[발싸개], 부정 텍스트 확률 : 53.29%"
"[ ............ ], 부정 텍스트 확률 : 53.29%"
"[임신을 하고 처음 방문했던 베이비페어는 월에 있었던 베페 베이비페어.그때는 주 정도였고], 부정 텍스트 확률 : 64.57%"
"[준비하기는 아직 이르다고 생각해서 구경만 하고 정말 쓸데없이 우리 쓸 캄포도마만 하나 구매해왔었다.ㅎㅎ주도 이르면 이르지만 우리 둘이 성격이 참으로 느긋하지 못해서 이미 카시트랑 유모차도 구매했..................이건 월에 베페에서 본 가격이랑 인터넷가랑 하남 육아대장], 부정 텍스트 확률 : 93.00%"
"[영통 베이비플러스 구경가서 본 가격이랑 비교해보고나름 합리적인 구매했다고 생각하지만 너무 이르지여ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ유모차와 카시트는 영통 베이비 플러스에서 구매했는데 코베 베이비페어에서 확인해 봤더니 더 저렴하게 구매했다.하지만 밤부베베 손수건], 부정 텍스트 확률 : 79.73%"
"[ 천기저귀는 코베 베페에서 더 저렴했고], 부정 텍스트 확률 : 81.82%"
"[그 이후 번가에서 더 저렴해서 분노했었다이제 코베 베이베페어에서 구매한것들을 풀어보죠.분명히 큰거는 다 사서 소소한것들만 사면 된다고 하고 별거 없겠다 했는데 큰 쇼핑백 두개 꽉꽉 채워 나왔다. ], 부정 텍스트 확률 : 67.98%"
"[ 다들 무얼 사셨나요???], 부정 텍스트 확률 : 88.83%"
"[일회용이라 당연히 부족하겠지만 많이 예민해 졌을때 쓰면 좋을 것 같다.친정 엄마랑 같이 베페 갔는데 자꾸 뭐 사주고 싶어서 안달하셨는데 다 못사게 했다.진즉에 주신 돈도 있었고 해서.... 근데 이거는 엄마가 사주겠다며 여러개 말씀 하셨는데 비싸서 내가 개로 줄였다.당연히 쓰면 좋겠지만 일회용이라 하니 왠지 아까운 마음이 들어서... ], 부정 텍스트 확률 : 79.26%"
"[ 이거는 선물로 받은 아기 손싸개], 부정 텍스트 확률 : 50.89%"
"[ 발싸개], 부정 텍스트 확률 : 53.29%"
"[ 맘스네이처에서 구매한 순면 손수건 장에 만원밤부베베에서 구매해 둔 손수건도 있고], 부정 텍스트 확률 : 58.88%"
"[ 천기저귀도 쓰기로 했고], 부정 텍스트 확률 : 80.38%"
"[남자아이이고 해서 준비한 무루에서 나온 방수요.큰거는 침대에 깔아두고 그 외에 공간에서 사용하거나 큰방수요 빨았을 때 미니방수요로 사용하믄 될듯], 부정 텍스트 확률 : 63.73%"
"[ 후기들 보니깐.... 배송료가 더 들것 같은 거를 베페에서 사라고 해서 샀는데 저렇게 같이 사면 배송료 안들듯ㅎㅎㅎ 쨋든 아기주방세제도 서비스로 득템], 부정 텍스트 확률 : 82.09%"
"[ 태아보험 들고 사은품으로 유팡 젖병소독기를 받았는데 아쉬운게 빨대같은걸 거치 할 수 있는게 없었다.그냥 그런가 보다 했는데 이번 베페에서 유팡부스 가서 이걸 팔고 있는걸 발견하고는 신랑이 언능 구매 했다.나보다 더 이런거에 집착한다ㅎㅎㅎ 육아용품 준비 리스트를 하나하나 체크해 나가는 기쁨.................................돈쓰는 기쁨................너무 재미있다 이제는 인터넷에서 시킬 것들만 진짜 조금 남았다. ], 부정 텍스트 확률 : 89.42%"
