"[간편한 느낌?], 부정 텍스트 확률 : 82.50%"
"[ 원 ▷ 할인판매가격 ], 부정 텍스트 확률 : 53.29%"
"[ 필수 표기정보 ], 부정 텍스트 확률 : 53.29%"
"[품명 및 모델명], 부정 텍스트 확률 : 53.29%"
"[.도노비 이지비 절충형유모차], 부정 텍스트 확률 : 90.41%"
"[ 인증 필 유무], 부정 텍스트 확률 : 53.29%"
"[.자율안전인증 ], 부정 텍스트 확률 : 62.92%"
"[.. ], 부정 텍스트 확률 : 57.07%"
"[.핑크퍼플], 부정 텍스트 확률 : 62.92%"
"[.알루미늄], 부정 텍스트 확률 : 62.92%"
"[폴리에스터], 부정 텍스트 확률 : 53.29%"
"[사용연령 또는 체중범위], 부정 텍스트 확률 : 53.29%"
"[.알수없음업체미제공], 부정 텍스트 확률 : 62.92%"
"[동일모델의 출시년월], 부정 텍스트 확률 : 65.67%"
"[제조자수입자], 부정 텍스트 확률 : 61.97%"
"[ .㈜파파앤코], 부정 텍스트 확률 : 62.92%"
"[제조국], 부정 텍스트 확률 : 61.97%"
"[.중국], 부정 텍스트 확률 : 85.73%"
"[취급방법 및 취급시 주의사항], 부정 텍스트 확률 : 53.29%"
"[안전표시], 부정 텍스트 확률 : 53.29%"
"[.유모차에 아이를 태울 시에는 반드시 안전벨트를 착용하여 떨어지거나 미끄러지지 않도록 사용하십시오. 유모차에 아이를 태운 채 혼자 두지 마십시오. 유모차에 아이를 태운 상태로 들거나 이동하지 마십시오. 아이를 태우고 잠시 정차 중일때는 반드시 브레이크를 사용하여 잠그십시오. 유모차를 사용할때는 유모차가 완전히 펴진 상태인지 안전장치는 잘 작동되는지 확인하십시오. 계단이나 에스컬레이터 등 지면이 평탄치 않은 곳에서는 아이를 태우지 마십시오. 유모차 작동시접고], 부정 텍스트 확률 : 98.50%"
"[펴는 등 이음새 부분에 아이의 신체부위가 끼지 않도록 주의하십시오. 유모차 본체 및 쇼핑바스켓에 너무 많은 짐을 싣게 되는 경우 전복의 위험이 있으니 주의하십시오.], 부정 텍스트 확률 : 62.47%"
"[품질보증기준], 부정 텍스트 확률 : 53.29%"
"[.쿠팡고객센터 ], 부정 텍스트 확률 : 62.92%"
"[ 품절임박], 부정 텍스트 확률 : 53.29%"
"[ 개 상품평 보기는⬇아래 링크로 확인해주세요⬇▼▼▼ .. ], 부정 텍스트 확률 : 62.82%"
