"[안녕하세요 잇님들 요즘 새싹이 육아로 멘탈이 너덜거리고 있는새싹이엄마에요. ], 긍정 텍스트 확률 : 93.86%"
"[ 학교 출강], 긍정 텍스트 확률 : 67.04%"
"[ 반주도 하느라 정신없이 바쁜 요즘입니다.나름 워킹맘이라 바깥 외출이 잦은편이지만 매일 돌아다니다가 집에 있는 시간이 길어지니 넘나도 지루한것이건 어쩔 수 없어요 ㅠㅠ ], 긍정 텍스트 확률 : 70.56%"
"[ 이제 일을 앞 둔 새싹이겨울엔 자제해야겠지만 기회가 되면 유모차끌고바깥구경을 자주 나가고싶어요.육아도 장비빨 이라고 있으면 너무나 좋은 물건들을소개해볼까해요. ], 긍정 텍스트 확률 : 61.51%"
"[ 바로로드스타 트윈 유모차걸이와유모차용 스마트폰 거치대 에요.새싹이 데리고 외출하려면 챙겨나가야 할 짐이어찌나 많은지 두 손으로는 감당이 안되거든요.ㅠㅠ조금이라도 도움이 되는 유모차 악세서리 발견바로로드스타 유모차걸이], 긍정 텍스트 확률 : 91.42%"
"[ 또 하나 중요한 아이템로드스타 유모차용 스마트폰 거치대에요.자동차에도 핸드폰 거치대가 있는데유모차도 차니까 당근 거치대가 있어야죠 ㅋㅋㅋ ], 긍정 텍스트 확률 : 93.11%"
"[ 로드스타 핸드폰 거치대는 원터치 라 사용하기도 매우 편리해요. ], 긍정 텍스트 확률 : 54.75%"
"[ 다시 한번 낙하방지를 위한 받침대로 핸드폰을밑에서 받쳐주는로드스타 유모차용 스마트폰 거치대], 긍정 텍스트 확률 : 55.96%"
"[ 로드스타 유모차걸이와 유모차용 핸드폰 거치대로더욱 편리하고 즐거운 유모차 나들이 해보자구요 ], 긍정 텍스트 확률 : 96.10%"
"[♝쿠팡추천상품리뷰⬇ ], 긍정 텍스트 확률 : 79.58%"
"[ 원역대가특가 할인 제품을 찾아 보았습니다.제조국 중국중량 대상연령 개월까지서스펜션 기능 앞뒷바퀴벨트 형태 점식쿠팡상품번호 인기상품은 조기 품절이 되니 유의하시기 바랍니다.해당 특가정보는 년월일 금요일오전 시 분 기준 입니다.가격과 할인정보는 몇일에서 변동이 될수 있습니다.쿠팡에서 일간 최대추가캐시적립중이에요. 꼭 받아가세요품절임박 （∀）상품 구매리뷰 후기는⬇아래 링크로 확인해주세요⬇▼▼▼ .. ], 긍정 텍스트 확률 : 99.09%"
"[ 책임자와 전화번호], 긍정 텍스트 확률 : 62.66%"
"[접었을때 크기도 적당해서 구입하게 된로드스타....... .......? 본문 이미지접어도 크기가 큰 유모차도 많이 봤고], 긍정 텍스트 확률 : 55.96%"
"[아기띠 들어가고도 여유가 있다........ .......? 본문 이미지그리고 유모차 커버에 아이를 볼수 있게 이렇게 망사로 ....... .......? 본문 이미지그리고 다리도 펼수 있고], 긍정 텍스트 확률 : 79.15%"
"[도로 내릴수도 있고 ....... .......? 본문 이미지....... .......? 본문 이미지], 긍정 텍스트 확률 : 68.32%"
"[바퀴 다 서스펜션도 있었으면 했지만 이 많은 조건을 충족하는건 휴대용이 될수 없더라구요ㅋㅋ양대면은 정말 끝까지 고민했는데 핸들 흔들림], 긍정 텍스트 확률 : 54.91%"
"[대신 뒤에서 아기를 볼수 있는 창이 넓을 것으로 조건을 변경하기로 했습니다.그동안 찾아봤던 유모차 정리해봤어요.◆리안 그램 플러스 폴딩 쉽고 가벼움바 접을 수 없어서 탈때 불편◆엘레니어 미코양대면 되고 가벼움핸들 불안정], 긍정 텍스트 확률 : 64.71%"
"[디자인 예쁨], 긍정 텍스트 확률 : 88.10%"
"[장바구니 크고 물건 있는 상태에서 폴딩됨세웠을때 차양막 끌림], 긍정 텍스트 확률 : 62.84%"
"[무난함길가다 몇번이나 자동으로 접힌 불량 있다는 블로그 봄◆ 엘레니어 세스토라이트장바구니 넓음], 긍정 텍스트 확률 : 94.44%"
"[접고 펴기 쉬움 접었을때 컴팩트함], 긍정 텍스트 확률 : 65.39%"
"[기내반입 가능 셀프 스탠딩 가능 접은 상태에서 끌 수 있음 키크신 분들은 약간 숙이셔야함 장바구니 넓고 뒤에서 집어넣기 좋음 매쉬창 넓음 무거운 가방 걸어도 안넘어짐 안전바 열수 있어서 탈때 안걸리고 금방 채울 수 있음....... .......? 본문 이미지....... .......? 본문 이미지....... .......? 본문 이미지....... .......? 본문 이미지단점으로 접어서 세우거나 끌때 유모차 천이 바닥에 닿는다고 쓰려고 했는데 지금보니 이런 끈이 있어서 바닥에 안닿게 할 수 있네요........ .......? 본문 이미지....... .......? 본문 이미지좌석 폭이 좀 좁게 느껴지는데 다른 휴대용 유모차는 폭 비교를 안해봐서 모르겠어요. 그리고 많이 무거울까봐 걱정했는데 한손에 들만하고 너무 가벼우면 안전에 문제가 있으니 괜찮은 무게 같아요.양대면 안되는 대신 창도 크고요........ .......? 본문 이미지구성품도 많이 받고 지금까진 만족입니다이제 무거운 디럭스 안끌고 다녀서 좋아요 휴], 긍정 텍스트 확률 : 92.30%"
"[등판이랑 차양막 부분 색상 톤이 달라서 그래도 멀리서 보면 좀 고급스럽게 느껴진다는. ㅋㅋ....... .......? 본문 이미지앞에 티바를 눕히면아기가 잘 때 다리를 걸쳐줄 수 있겠다 싶네요. ㅋ....... .......? 본문 이미지....... .......? 본문 이미지....... .......? 본문 이미지어캐 말하고보니 단점만.... 이거 외에는 다 장점이랍니다. 휴대용유모차는 아이의 상황에 따라 빠르게 대응할 수 있는게 중요한거 같아요. 타보는 휴대용임에도 핸들링은 맥클라렌처럼 좋았고], 긍정 텍스트 확률 : 95.60%"
"[ 차타고 외출시 혹시나해서단으로 접어 싣고 다니는 등 여러모로 활용하기 좋은 유모차인것 같아요......... ..?...... 본문 이미지동영상 타보 유모차 접는 방법.타보 유모차 폴딩 영상입니다. 간단하게 원터치로 접어서 셀프스탠딩 보관도 하고 단으로 완전히 접어서 경차], 긍정 텍스트 확률 : 82.03%"
"[타보...이 유모차들 후기나 추천 부탁드려요], 긍정 텍스트 확률 : 71.39%"
"[오늘은 강아지 유모차 사용 후기를 적어볼까 합니다. 사용한 지는 한 달 정도 된 거 같구요 실사용은 회 정도 사용했습니다. 아직 협찬받고 머고 할 짬밥이 아니어서필요해서 산거구요 ㅎㅎㅎ우선 결론부터 말하자면 가성비는 짱이네요.기능적인 면에선 정말 있을 거 다 있구요.원터치 접고펴기도 되고], 긍정 텍스트 확률 : 91.70%"
"[전면 바퀴 조향락 기능], 긍정 텍스트 확률 : 50.83%"
"[ 내 거야? 내 거야...어 ... 니꺼야...박스를 열고 뭐 조립이랄 것도 없는 조립을 하고 나면 짜잔 완성이 됩니다. 그냥 무난한 네이비 색상을 구매하였어요앗 뒤에 ㅋㅋ 리뷰 대기 중인 월광보합 게임기도 있네요 ㅎㅎㅎ ], 긍정 텍스트 확률 : 65.20%"
"[ 유모차를 산 이유는 요즘 쇼핑몰들이 강아지를 델고 갈 수 있는 곳이 많이 생겨서 가방 스타일 백팩 슬링백 알아보다가 아무래도 오랜 시간 그렇게 델고 다니면 강아지도 답답하고 나도 힘들고 ㅠㅜ 또 우리 집 아강양께서는 밖에선 순한 편이 아니라 여기저기 간섭하시는 편이라서 윰차를 선택했습니다.사용해보니 윰차를 사길 잘한 거 같아요. 우선 생각보다 윰차를 잘 타기도 하고 ㅋㅋㅋ 짐도 실을 수 있어서 쇼핑이 가벼워졌어요 ㅎㅎㅎ그리고 식당에 함께 들어갈 수는 없지만 외부 쪽에 세워두고 식사도 가능합니다. 댕댕이 델고 오신 분들은 다들 그렇게 식사를 하시더라구요. 외부와 실내가 울타리 형식으로 된 식당을 들어가면 됩니다.], 긍정 텍스트 확률 : 98.89%"
"[ 처음 집에서 아강이 승차 사진 조금 더 보여드릴게요 ], 긍정 텍스트 확률 : 81.10%"
"[ 좀 슬퍼 보이는 표정을 하였지만 싫어하진 않는 눈치였습니다거부감이 있을까봐 아강이 집에 있는 방석을 깔아 줬는데요 실제 사용할땐 뺐습니다. 답답한 감이 있어서요그래도 유모차에라도 태워서 같이 쇼핑도 할 수 있다니 우리나라 많이 좋아졌네요.헬조선이니 머니 해도 그래도 이만하면 살기 좋은나라 ㅎㅎ아강아 이제 우리 어야 많이 가자제스파 피카노리워크로드 접기펴기영상 ], 긍정 텍스트 확률 : 73.21%"
"[ 이상 제가 필요해서 구매한강아지 유모차 제스파 피카노리워크로드사용 후기 였습니다.아래는 뽀나스 샷 오늘 미용한 우리 아강이 미용 전 미용 후 ㅋㅋㅋㅋㅋㅋ ], 긍정 텍스트 확률 : 93.85%"
"[..현재.?쌍둥이유모차디럭스쌍둥이유모차디럭스 를 사용중이에요.로드스타 을 쓰고 있는데], 긍정 텍스트 확률 : 91.48%"
"[ .너무 무겁기도 하고.?나란히형나란히형 을 사고 싶었기에.킨텍스 베이비페어에 가서 구경만 하기로 했는데.신랑과 언니 마음에 쏙 든 유모차를 발견.인터넷으로 검색도 해보고.나중에 사자고 했다가 다시 업체부스로 가서.직원분께 이것저것 물어보고.사기로 결정.. .?와이업와이업.?올뉴지니올뉴지니 를 구매 했어요. ], 긍정 텍스트 확률 : 59.95%"
"[ .배송은 일날 해주신다고 하셨어요.그만큼 인기가 많다고.일인 오늘 택배로 딱.쌍둥이라 두 개 입니다 ], 긍정 텍스트 확률 : 86.59%"
"[ .와이업 올뉴지니로 산 이유는.바로 요 커넥터 때문이에요.커넥터 연결을 하면], 긍정 텍스트 확률 : 81.17%"
